id,Leave_Next_Month,Gender,Pensioner,Married,Children,Months_with_company,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Type_contract,Paperless_Billing,Payment_Method,Monthly_Payment,Total_Payment
486,1,F,1,Y,N,55,Y,Y,Fiber optic,N,Y,Y,N,N,N,Per_month,Y,Check_electron,85.45,4874.7
487,0,F,0,N,N,42,N,No_phone,DSL,Y,Y,Y,Y,N,Y,Year-1,Y,Check_electron,54.75,2348.45
488,0,M,0,N,N,44,Y,Y,Fiber optic,N,N,Y,N,N,Y,Per_month,Y,Check_mailed,90.4,4063
489,0,M,0,N,Y,1,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_electron,44.0,44
491,0,M,1,Y,N,27,Y,Y,DSL,N,Y,Y,Y,Y,Y,Per_month,Y,Bank_transfer_auto,84.8,2309.55
495,0,F,0,N,N,66,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,90.05,5965.95
500,0,F,0,N,N,32,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,19.75,624.15
501,0,F,0,N,N,11,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Credit_card_auto,20.05,237.7
504,0,M,0,N,N,20,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,19.7,419.4
505,0,M,0,N,N,72,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,19.8,1468.75
507,0,M,1,Y,Y,32,Y,N,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_mailed,93.95,2861.45
514,0,F,1,Y,N,48,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,70.65,3545.05
517,0,F,0,Y,Y,40,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,24.8,1024.7
519,1,F,1,N,N,1,Y,N,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Bank_transfer_auto,75.3,75.3
520,0,F,0,Y,Y,5,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,24.3,132.25
521,0,F,0,N,N,7,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,69.85,515.45
522,0,M,0,N,Y,29,Y,Y,Fiber optic,N,Y,Y,Y,N,Y,Year-1,N,Credit_card_auto,100.55,2830.45
524,0,F,0,N,N,10,N,No_phone,DSL,Y,Y,Y,N,N,N,Per_month,N,Bank_transfer_auto,40.7,449.3
525,0,F,1,Y,N,55,Y,Y,DSL,N,N,N,N,N,N,Per_month,N,Bank_transfer_auto,51.65,2838.55
526,0,M,1,Y,N,52,Y,Y,Fiber optic,N,Y,Y,N,Y,Y,Year-1,Y,Bank_transfer_auto,105.1,5376.4
527,0,F,0,Y,Y,10,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,N,Check_electron,85.95,858.6
529,0,F,0,Y,N,68,Y,Y,DSL,Y,N,N,Y,N,N,Year-1,N,Bank_transfer_auto,58.25,3975.7
534,0,M,0,Y,N,41,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_electron,19.75,899.45
537,0,M,0,Y,Y,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,114.05,8468.2
538,0,M,0,Y,N,35,Y,Y,Fiber optic,N,N,N,Y,N,Y,Per_month,Y,Bank_transfer_auto,89.85,3161.2
540,0,F,0,Y,Y,16,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Per_month,Y,Check_electron,112.95,1882.55
543,0,F,0,N,Y,18,Y,Y,DSL,Y,N,N,N,N,Y,Per_month,N,Check_electron,64.8,1166.7
544,0,F,0,Y,N,36,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,N,Check_electron,80.4,2937.65
546,1,F,0,N,N,1,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_mailed,69.55,69.55
549,0,M,0,Y,Y,72,Y,N,Fiber optic,Y,Y,N,Y,Y,Y,Year-2,N,Bank_transfer_auto,105.5,7611.55
550,0,F,0,N,N,64,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,24.7,1642.75
551,0,F,1,N,N,22,Y,N,DSL,Y,N,Y,Y,N,Y,Per_month,Y,Check_mailed,69.75,1545.4
554,0,F,0,Y,N,61,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,24.4,1417.9
557,0,F,0,Y,Y,30,Y,N,DSL,N,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,80.8,2369.3
558,0,M,0,Y,N,2,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.0,38
560,0,M,0,N,Y,6,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.65,100.9
561,0,F,0,Y,N,24,Y,N,DSL,N,Y,N,N,Y,Y,Per_month,Y,Bank_transfer_auto,69.45,1614.05
563,1,M,0,N,N,7,Y,Y,Fiber optic,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,99.8,673.25
565,0,M,0,N,N,70,N,No_phone,DSL,N,N,N,Y,N,Y,Year-2,Y,Check_mailed,40.05,2799.75
566,0,M,1,Y,N,64,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-2,N,Check_electron,102.1,6538.45
568,0,F,0,N,Y,44,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.9,868.1
569,1,F,0,Y,Y,13,Y,N,DSL,N,N,N,N,N,Y,Per_month,N,Check_electron,55.95,734.35
570,0,F,1,N,N,17,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.65,330.6
572,0,M,0,Y,N,9,Y,N,DSL,N,N,Y,N,Y,Y,Per_month,Y,Check_mailed,70.05,564.4
574,1,F,0,Y,Y,1,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,74.7,74.7
575,1,M,0,N,N,24,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,80.25,1861.5
577,0,F,0,Y,Y,7,Y,N,DSL,Y,Y,Y,Y,Y,N,Per_month,Y,Check_electron,75.7,554.05
578,1,M,0,N,N,5,Y,N,Fiber optic,N,N,N,Y,Y,Y,Per_month,Y,Check_electron,96.1,453.4
582,0,F,1,N,N,20,Y,N,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,81.45,1671.6
583,0,F,0,Y,N,72,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-1,Y,Bank_transfer_auto,108.5,8003.8
587,0,M,0,N,N,72,Y,Y,DSL,N,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,88.6,6201.95
589,1,M,0,N,Y,1,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,74.35,74.35
591,0,F,0,N,N,2,Y,N,DSL,N,Y,N,N,Y,N,Per_month,Y,Check_electron,59.0,114.15
592,1,F,0,Y,N,2,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,Y,Check_electron,74.4,139.4
598,1,F,1,N,N,5,N,No_phone,DSL,N,Y,N,N,N,N,Per_month,N,Check_electron,28.45,131.05
599,1,F,0,N,N,12,Y,Y,Fiber optic,Y,Y,Y,N,N,Y,Per_month,Y,Bank_transfer_auto,99.7,1238.45
600,0,M,0,N,N,34,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-1,N,Credit_card_auto,116.25,3899.05
601,0,F,1,Y,N,71,Y,Y,Fiber optic,Y,N,N,N,N,N,Year-2,Y,Credit_card_auto,80.7,5676
602,0,F,0,Y,Y,70,Y,Y,DSL,Y,N,N,N,N,Y,Year-1,N,Bank_transfer_auto,65.2,4543.15
607,1,M,0,Y,N,2,Y,N,Fiber optic,N,N,N,Y,Y,Y,Per_month,Y,Check_electron,94.2,167.5
609,0,F,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.85,19.85
611,0,M,0,N,N,61,Y,Y,Fiber optic,Y,N,Y,N,Y,Y,Per_month,Y,Check_electron,106.45,6300.15
612,1,F,1,Y,N,5,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,74.35,334.8
613,0,F,0,N,N,56,Y,Y,Fiber optic,N,Y,N,Y,Y,Y,Per_month,Y,Bank_transfer_auto,105.45,5916.95
614,0,M,0,N,N,30,Y,Y,Fiber optic,Y,Y,Y,Y,N,N,Per_month,Y,Credit_card_auto,95.0,2852.4
615,1,M,0,N,N,40,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Per_month,N,Bank_transfer_auto,104.8,4131.95
618,1,F,1,Y,N,27,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,75.2,1929.35
621,0,M,1,Y,N,29,Y,Y,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,51.6,1442
623,1,F,0,N,N,23,Y,Y,Fiber optic,N,N,N,N,N,N,Per_month,N,Bank_transfer_auto,75.6,1758.6
625,0,M,0,N,N,52,Y,N,Fiber optic,Y,N,Y,N,Y,N,Year-1,N,Check_electron,91.25,4738.3
626,0,M,1,Y,Y,72,Y,Y,Fiber optic,Y,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,115.75,8399.15
629,0,F,1,N,N,56,Y,Y,Fiber optic,N,Y,Y,Y,Y,N,Year-2,Y,Bank_transfer_auto,99.9,5706.3
630,0,F,0,Y,Y,24,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,21.1,490.65
632,0,M,0,N,N,2,Y,N,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,79.95,174.45
641,0,F,0,N,N,11,Y,Y,DSL,N,N,N,N,N,Y,Per_month,Y,Check_mailed,58.95,601.6
643,1,M,0,N,N,10,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Bank_transfer_auto,86.05,834.1
644,1,M,0,N,N,13,N,No_phone,DSL,Y,N,N,Y,Y,N,Per_month,Y,Credit_card_auto,45.55,597
646,1,M,0,Y,Y,39,Y,N,Fiber optic,N,Y,N,N,Y,N,Per_month,Y,Check_mailed,86.3,3266
648,0,M,1,Y,N,50,Y,Y,Fiber optic,Y,Y,Y,N,Y,N,Year-1,Y,Bank_transfer_auto,101.9,5265.5
652,0,M,0,Y,Y,55,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.35,1153.25
653,0,F,0,Y,Y,23,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,25.6,514.75
658,0,M,0,N,N,11,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,N,Check_electron,70.2,760.05
661,0,M,0,Y,N,3,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,23.6,89.05
668,1,F,0,N,N,35,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,100.25,3527.6
670,0,F,0,Y,Y,60,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,19.25,1103.25
672,0,F,0,N,N,11,Y,N,DSL,N,N,Y,Y,N,Y,Year-1,N,Credit_card_auto,64.9,697.25
674,0,F,1,Y,N,28,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Per_month,Y,Check_electron,110.85,3204.4
675,0,M,0,Y,N,61,Y,N,DSL,Y,Y,N,Y,Y,Y,Year-2,Y,Check_mailed,81.05,4747.65
676,0,M,0,Y,Y,31,Y,Y,Fiber optic,Y,N,Y,N,Y,N,Year-1,N,Bank_transfer_auto,98.05,3082.1
681,1,F,0,N,N,1,Y,N,Fiber optic,Y,N,N,N,N,N,Per_month,N,Check_mailed,75.3,75.3
684,0,F,0,N,N,3,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,20.0,61.7
686,0,M,0,N,N,52,Y,N,DSL,Y,Y,N,N,Y,N,Year-2,Y,Credit_card_auto,63.25,3342.45
687,0,M,0,Y,Y,5,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.1,85.1
689,0,M,0,Y,Y,71,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Check_electron,90.4,6668.05
694,0,M,0,N,N,1,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,45.6,45.6
695,1,F,0,N,N,12,Y,Y,DSL,Y,N,Y,Y,N,N,Per_month,Y,Check_mailed,61.65,713.75
698,0,M,0,Y,N,51,Y,Y,Fiber optic,N,Y,N,N,N,Y,Year-1,Y,Credit_card_auto,90.35,4614.55
699,0,M,0,Y,N,65,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,20.4,1414.45
700,0,M,0,N,N,16,Y,N,Fiber optic,N,N,N,Y,N,N,Per_month,Y,Credit_card_auto,74.55,1170.5
701,0,M,0,N,N,2,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,19.95,47.7
706,0,M,0,Y,Y,38,Y,N,DSL,Y,N,Y,Y,Y,Y,Year-2,N,Credit_card_auto,81.0,3084.9
707,0,M,0,N,Y,51,Y,N,DSL,N,N,N,Y,N,N,Year-1,N,Credit_card_auto,47.85,2356.75
710,1,M,0,Y,Y,9,N,No_phone,DSL,N,Y,N,N,N,N,Per_month,Y,Check_electron,29.95,248.95
711,1,F,0,Y,Y,9,Y,N,DSL,Y,Y,Y,Y,N,N,Per_month,N,Check_mailed,65.0,663.05
715,0,F,0,N,N,15,Y,Y,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,48.85,631.4
716,0,M,0,N,N,8,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Credit_card_auto,25.25,186.3
718,0,F,0,N,N,57,Y,Y,Fiber optic,Y,Y,N,Y,N,N,Per_month,Y,Bank_transfer_auto,87.55,4884.85
719,0,F,0,N,N,7,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Bank_transfer_auto,78.55,522.95
720,0,M,1,Y,Y,10,N,No_phone,DSL,N,N,N,N,N,Y,Per_month,Y,Bank_transfer_auto,34.55,362.6
721,0,F,0,N,N,62,Y,Y,Fiber optic,Y,Y,Y,N,N,N,Year-1,Y,Check_electron,92.05,5755.8
725,0,F,0,Y,N,25,Y,N,Fiber optic,N,N,N,Y,Y,Y,Per_month,Y,Check_electron,95.15,2395.7
730,1,M,1,Y,Y,43,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Per_month,Y,Bank_transfer_auto,110.75,4687.9
732,0,M,0,Y,Y,72,Y,Y,DSL,Y,Y,Y,Y,Y,Y,Year-2,N,Credit_card_auto,89.85,6562.9
733,0,M,0,N,N,10,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.35,176.3
736,0,M,0,N,N,31,Y,N,Fiber optic,N,N,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,99.45,3109.9
739,1,M,0,Y,N,10,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,85.25,855.3
740,0,M,0,Y,Y,68,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,25.4,1620.2
743,0,F,1,N,N,49,Y,N,Fiber optic,N,Y,Y,N,N,Y,Year-1,Y,Bank_transfer_auto,89.85,4287.2
744,0,F,0,Y,Y,15,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_electron,25.25,394.85
746,1,M,0,N,N,1,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Check_mailed,45.7,45.7
747,0,M,0,Y,Y,50,Y,Y,DSL,N,N,Y,Y,Y,N,Year-1,Y,Check_electron,69.65,3442.15
748,1,F,1,N,N,2,Y,Y,Fiber optic,N,Y,N,N,N,Y,Per_month,N,Check_electron,89.5,161.5
750,1,F,0,N,N,3,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Bank_transfer_auto,69.55,222.3
751,1,F,0,N,N,1,Y,N,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Check_mailed,74.6,74.6
754,1,F,1,N,N,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_electron,19.65,164.3
757,0,M,0,Y,N,45,Y,N,DSL,Y,Y,Y,N,Y,Y,Year-1,N,Bank_transfer_auto,78.8,3597.5
760,1,F,0,N,N,4,N,No_phone,DSL,N,N,N,N,N,N,Per_month,Y,Check_mailed,24.25,96.05
763,0,M,0,Y,Y,65,Y,Y,DSL,Y,Y,N,N,N,Y,Year-2,Y,Check_mailed,69.55,4459.15
764,0,F,0,Y,Y,57,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Bank_transfer_auto,19.5,1167.6
765,0,F,0,N,N,3,Y,N,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Check_mailed,74.75,238.1
768,1,F,0,N,N,4,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,45.65,191.05
770,0,F,0,Y,Y,53,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,Y,Bank_transfer_auto,19.85,1039.45
771,0,M,0,Y,Y,53,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Credit_card_auto,25.55,1336.1
773,0,M,0,N,N,22,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Credit_card_auto,24.85,493.4
774,1,M,1,N,N,52,N,No_phone,DSL,N,Y,N,N,Y,Y,Per_month,Y,Check_electron,49.15,2550.9
775,0,M,1,N,N,65,Y,Y,Fiber optic,Y,N,Y,Y,Y,Y,Year-2,Y,Check_electron,110.35,7246.15
776,0,F,0,N,N,48,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Bank_transfer_auto,24.55,1203.95
781,0,F,0,Y,Y,61,Y,N,DSL,N,N,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,73.8,4616.05
782,0,M,0,N,N,3,Y,N,DSL,Y,N,N,Y,Y,N,Per_month,Y,Credit_card_auto,64.4,195.65
783,0,F,1,N,N,40,Y,Y,Fiber optic,N,N,Y,Y,Y,Y,Year-1,Y,Credit_card_auto,103.75,4188.4
789,0,M,0,N,N,51,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,N,Bank_transfer_auto,83.4,4149.45
790,0,M,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Check_mailed,20.45,20.45
791,0,M,0,Y,Y,31,Y,Y,DSL,Y,Y,N,Y,N,Y,Year-1,Y,Bank_transfer_auto,75.25,2344.5
796,0,M,0,Y,N,72,Y,Y,DSL,N,Y,Y,Y,Y,Y,Year-2,Y,Bank_transfer_auto,85.15,6316.2
801,0,M,0,N,N,35,Y,Y,Fiber optic,N,N,N,N,Y,N,Per_month,N,Check_electron,83.15,2848.45
805,1,F,0,N,N,25,Y,N,Fiber optic,Y,Y,N,N,N,N,Per_month,Y,Bank_transfer_auto,79.85,2015.35
806,0,F,0,N,N,65,Y,N,DSL,Y,Y,N,Y,N,N,Year-2,Y,Check_mailed,59.6,3739.8
810,1,M,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,19.55,19.55
811,0,F,0,Y,N,20,Y,N,Fiber optic,N,N,Y,Y,N,N,Per_month,Y,Check_mailed,81.0,1683.7
812,0,F,0,N,N,58,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Credit_card_auto,24.7,1519
816,0,F,0,Y,N,71,N,No_phone,DSL,N,Y,Y,Y,Y,Y,Year-2,N,Bank_transfer_auto,58.25,4145.9
817,0,M,0,N,N,32,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Bank_transfer_auto,85.65,2664.3
819,0,M,1,Y,N,68,Y,Y,Fiber optic,N,N,Y,N,N,N,Per_month,Y,Credit_card_auto,80.35,5589.3
820,0,M,0,Y,Y,2,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-1,N,Check_mailed,20.2,34.75
822,1,F,0,Y,Y,4,Y,Y,Fiber optic,N,N,N,N,N,Y,Per_month,Y,Check_electron,85.95,381.3
823,1,M,0,N,N,3,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Check_electron,45.35,141.5
827,0,F,0,Y,Y,5,Y,N,Fiber optic,N,N,N,N,Y,N,Per_month,Y,Check_electron,80.85,356.1
828,1,F,1,N,N,30,Y,Y,Fiber optic,Y,Y,Y,N,N,N,Per_month,N,Credit_card_auto,91.7,2758.15
831,0,M,0,N,N,5,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.35,92.75
832,0,M,0,Y,Y,25,Y,N,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,75.5,1901.05
835,0,M,0,Y,Y,32,N,No_phone,DSL,N,N,Y,N,Y,Y,Per_month,N,Credit_card_auto,50.6,1653.45
837,0,M,0,Y,N,70,Y,N,Fiber optic,Y,Y,Y,Y,N,Y,Year-2,N,Credit_card_auto,101.0,7085.5
838,0,M,1,N,N,42,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Bank_transfer_auto,79.35,3344.1
842,1,M,0,N,N,10,Y,Y,Fiber optic,Y,N,N,N,Y,Y,Per_month,N,Check_electron,98.55,1008.55
844,0,F,0,N,N,5,Y,N,DSL,N,N,N,N,N,N,Per_month,Y,Credit_card_auto,44.05,202.15
845,0,F,1,Y,N,72,Y,Y,Fiber optic,N,Y,Y,Y,Y,Y,Year-2,Y,Credit_card_auto,110.8,7882.25
848,0,M,0,Y,N,48,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.25,855.1
850,0,F,0,N,N,27,Y,N,DSL,Y,Y,N,N,N,N,Per_month,Y,Check_mailed,56.7,1652.95
851,0,M,0,Y,Y,70,Y,N,DSL,Y,Y,Y,N,Y,Y,Year-2,Y,Credit_card_auto,80.15,5600.15
852,0,M,0,Y,Y,7,Y,N,DSL,Y,N,Y,Y,N,Y,Per_month,Y,Credit_card_auto,71.35,515.75
853,0,M,0,N,Y,0,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,20.25, 
854,0,F,0,Y,N,2,Y,N,Fiber optic,Y,Y,N,N,Y,N,Per_month,N,Check_electron,90.35,190.5
855,1,M,1,N,N,20,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Per_month,Y,Check_electron,98.55,1842.8
860,0,M,0,N,N,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_mailed,20.8,20.8
861,1,F,0,N,N,22,Y,N,Fiber optic,N,N,N,N,Y,Y,Per_month,N,Check_electron,89.25,1907.85
862,1,M,0,Y,N,3,Y,N,Fiber optic,N,N,N,N,N,N,Per_month,Y,Check_electron,70.3,208.85
863,0,F,0,Y,Y,72,Y,Y,DSL,Y,N,Y,Y,N,N,Year-2,N,Bank_transfer_auto,66.85,4758.8
864,0,M,0,Y,Y,65,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,N,Check_mailed,19.9,1292.6
865,0,F,0,N,N,11,N,No_phone,DSL,N,N,N,N,Y,N,Per_month,Y,Check_mailed,35.8,363.15
869,0,M,0,Y,N,17,Y,N,DSL,Y,Y,N,N,N,Y,Year-1,N,Check_mailed,64.8,1175.6
870,0,M,0,N,N,11,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Credit_card_auto,20.45,237.3
873,1,F,0,Y,N,5,Y,N,Fiber optic,Y,N,Y,N,N,Y,Per_month,Y,Check_mailed,88.9,454.15
875,0,F,0,Y,N,72,Y,Y,Fiber optic,Y,Y,Y,N,Y,Y,Year-2,Y,Credit_card_auto,110.65,8065.65
877,1,M,0,N,N,2,Y,Y,Fiber optic,N,Y,N,N,N,N,Per_month,Y,Check_electron,82.0,184.65
879,1,M,0,N,N,2,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_electron,45.35,89.5
881,0,F,0,Y,Y,5,Y,N,DSL,N,N,N,N,N,N,Per_month,N,Check_mailed,44.8,220.45
882,0,M,0,Y,Y,27,Y,N,DSL,Y,Y,N,N,N,N,Per_month,Y,Credit_card_auto,54.75,1510.3
883,1,F,0,N,N,1,Y,N,DSL,N,N,N,Y,N,N,Per_month,Y,Check_electron,52.2,52.2
884,0,M,0,N,Y,63,N,No_phone,DSL,Y,Y,N,Y,N,N,Year-1,Y,Bank_transfer_auto,40.6,2588.95
886,0,M,0,Y,Y,72,Y,Y,DSL,Y,N,N,N,N,N,Year-2,N,Bank_transfer_auto,55.3,3983.6
888,0,F,0,Y,Y,24,Y,Y,DSL,Y,Y,N,N,Y,Y,Year-1,N,Check_electron,78.4,1832.4
889,0,M,0,N,N,72,Y,Y,DSL,Y,Y,Y,Y,N,N,Year-2,N,Bank_transfer_auto,69.65,4908.25
890,0,F,0,Y,Y,60,N,No_phone,DSL,Y,N,Y,Y,Y,Y,Year-2,N,Credit_card_auto,59.85,3590.2
891,0,M,0,N,N,68,Y,Y,DSL,Y,Y,Y,N,N,Y,Year-1,Y,Credit_card_auto,76.9,5023
892,0,F,0,Y,Y,8,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,19.85,146.6
894,0,F,0,N,N,6,N,No_phone,DSL,N,N,N,N,Y,Y,Per_month,N,Credit_card_auto,45.0,298.7
895,0,M,0,Y,N,2,Y,N,DSL,N,Y,N,Y,N,Y,Per_month,Y,Check_mailed,64.2,143.65
897,0,F,0,Y,Y,20,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,Y,Bank_transfer_auto,25.55,507.4
898,0,F,0,Y,Y,1,Y,N,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Per_month,N,Check_electron,20.0,20
899,1,M,0,N,N,62,Y,Y,Fiber optic,N,N,Y,N,Y,Y,Year-1,Y,Check_electron,96.75,6125.4
901,1,F,0,N,N,10,Y,Y,Fiber optic,N,N,N,Y,Y,Y,Per_month,Y,Check_electron,98.5,1058.25
902,0,M,0,Y,Y,39,Y,Y,N,No_internet,No_internet,No_internet,No_internet,No_internet,No_internet,Year-2,Y,Check_mailed,23.8,903.8
904,1,M,0,N,N,6,Y,N,Fiber optic,N,Y,N,N,Y,N,Per_month,Y,Check_electron,85.35,489.45
905,0,F,0,Y,Y,72,Y,Y,DSL,N,N,Y,N,Y,Y,Year-2,Y,Bank_transfer_auto,76.8,5468.45
906,0,M,0,N,N,18,Y,N,DSL,N,N,Y,Y,N,N,Per_month,N,Credit_card_auto,55.2,1058.1
